state_name,city,"ROUND(AVG(Median),1)"
"New Jersey",Englishtown,210608.5
Connecticut,Ridgefield,210461.3
"New York",Hicksville,209837.4
Tennessee,Milan,209723.3
"New Mexico",Anthony,209274.3
California,"Portola Valley",209259
Illinois,Winnetka,209201
Virginia,Ashburn,209025.3
"New York",Manhasset,208741.3
Iowa,Bettendorf,208722
"New Jersey",Wyckoff,208427
Texas,Murphy,208407.5
"New Jersey",Colonia,208204.5
"North Carolina",Apex,208028
California,Saratoga,207993.7
Pennsylvania,Fairview,207954.5
Massachusetts,Medford,207928.2
Ohio,Centerville,207662.2
"New Mexico",Deming,207611.3
Arizona,Kingman,206962.7
Illinois,Deerfield,206690.7
Michigan,Dexter,206556
Oklahoma,Yukon,206444
"New York",Malverne,206321.5
Connecticut,"New Fairfield",206146
Maryland,Sykesville,206081
"New York","Franklin Square",205765.2
Maryland,Kingsville,205655.5
Illinois,"Lake In The Hills",205366
"New Jersey",Metuchen,205176
"New Jersey",Wall,205035
Minnesota,"Golden Valley",205019.5
California,Tiburon,204875.5
"New York",Islip,204544
California,Hollister,204234
Ohio,Hilliard,204194.2
Connecticut,Burlington,204101
"New York","South Hempstead",204020
"New Jersey",Wayne,203951.5
Missouri,Clayton,203946.3
"New Jersey",Edgewater,203872
"New Mexico",Polvadera,203857.3
"North Dakota",Williston,203631
"New Jersey",Blackwood,203387.5
"New York","Huntington Station",203339.5
Ohio,"New Albany",203248.7
Florida,"Boca Grande",203241.5
Michigan,Adrian,203089.4
"New Mexico","Los Alamos",202830.2
"New York",Lagrangeville,202811
California,Hillsborough,202760
Florida,"Palm City",202594
Texas,"Mont Belvieu",202521
"New Jersey",Bayville,202322
Alabama,"Mountain Brook",202266.5
Missouri,Ballwin,201870.8
Minnesota,"Coon Rapids",201559.2
"New York",Washingtonville,201437
Maryland,Leonardtown,201077
Colorado,"Cherry Hills Village",200736
"New York",Hollis,200615.6
"New Jersey",Milltown,200457.5
Indiana,Chesterton,200293.5
Virginia,Fairfax,200121.3
California,"Fort Bragg",200000
Illinois,Frankfort,200000
Ohio,"Bay Village",199858.5
Michigan,Rochester,199835.5
"New Jersey","N Caldwell",199745
Illinois,"Carol Stream",199679
Nebraska,Elkhorn,199664.5
Pennsylvania,Freedom,199385
Massachusetts,Franklin,199262
"New York",Patchogue,199214.5
Connecticut,Bethany,199154.5
Maryland,Walkersville,198882.5
"North Dakota",Ray,198865.5
Maryland,Brunswick,198842
Illinois,Channahon,198761.5
Virginia,Woodbridge,198687.2
Illinois,"Germantown Hills",198592.5
California,Cupertino,198412.8
Connecticut,Fairfield,198304.1
Missouri,Gladstone,198288.2
Ohio,Peninsula,198133
Connecticut,Trumbull,198032
"New York",Rye,197818
"New Jersey","Fair Lawn",197763
"New York",Centereach,197125.5
Illinois,Hinsdale,197092
Utah,"South Jordan",196972
Wisconsin,Waunakee,196958
"New York","East Rockaway",196816
Maryland,Mechanicsville,196796.5
Virginia,Ashburg,196717
"New York","Rocky Point",196513.5
Connecticut,"New Canaan",196230
California,"Granada Hills",196103.7
Colorado,Edgewater,195919.5
Illinois,Lansing,195877
Massachusetts,Needham,195669
Connecticut,"Old Saybrook",195611.5
California,"Stevenson Ranch",195398
California,"San Mateo",195096.6
California,Rocklin,194947
Washington,Redmond,194882.6
Colorado,Pine,194713.5
"New York",Albertson,194521
Mississippi,Clinton,194508
Minnesota,Champlin,194311.5
"New York","Clifton Park",194099.5
"New York",Circleville,194004
"New Jersey",Ewing,193932.8
Wisconsin,Brookfield,193775
Pennsylvania,Trappe,193682
Massachusetts,Winchester,193632.3
Ohio,Solon,193571.5
California,Norco,193414.5
"New Jersey","Toms River",193274.4
"New York",Elmsford,193234
Oregon,Tualatin,193022.5
"New Jersey","Freehold Twp.",192969.5
"New Jersey",Shrewsbury,192840
"New Jersey","East Windsor",192823
Wyoming,Laramie,192525
Pennsylvania,Harleysville,192378.5
Missouri,Augusta,192337.5
Washington,Edgewood,192335
California,"Simi Valley",192258.4
"Rhode Island",Barrington,192257.5
Vermont,Shelburne,192116.5
Utah,"Heber City",192076.5
Texas,Boerne,192055.2
Colorado,Firestone,191772
California,"Los Alamos",191771.5
"New York","Upper Nyack",191747.5
Wyoming,Evanston,191693.5
"New York",Shirley,191673
Indiana,Granger,191476.5
Virginia,Powhatan,191452
"New Jersey",Hamilton,191421.7
California,Colma,191365
Minnesota,Savage,191337.8
Texas,"The Woodlands",191328.4
"New Jersey",Tenafly,191266.3
Pennsylvania,Marietta,191237.5
Maine,Eliot,191179.5
"New York","Ballston Spa",191173
Texas,Salado,191136.5
"North Carolina","Elizabeth City",191036.6
Wyoming,Jackson,190956.5
Massachusetts,Walpole,190948.5
California,"Union City",190940.8
"South Dakota",Renner,190873.5
Massachusetts,Easthampton,190748.5
"New York",Otisville,190680
Texas,Brock,190184
Texas,Coppell,190112.8
Minnesota,"Prior Lake",190040.5
"North Carolina",Knightdale,190030.5
Georgia,Stockbridge,189530.8
Minnesota,Otsego,189432.5
Massachusetts,Holbrook,189374.5
Virginia,Sterling,189364.5
Pennsylvania,Blandon,189309
"New York",Monroe,189302.6
"New Jersey",Hopatcong,189185
California,Moraga,189167
Illinois,"Hickory Hills",189106.5
Massachusetts,Swampscott,188940.5
Connecticut,Ellington,188876
Illinois,Grayslake,188831
"New York",Rosedale,188769.5
Illinois,"Oak Forest",188756.5
"New York",Elmont,188725.5
"New Jersey","River Edge",188683.5
Illinois,Glencoe,188435
California,"Castro Valley",188303.8
California,Chester,188265
"New York",Marcy,188230.5
Georgia,Braselton,188159.5
Georgia,Cumming,188154.2
Massachusetts,Avon,188048.5
California,"Mission Viejo",187964.8
Virginia,Midlothian,187875.4
"South Dakota",Mitchell,187867
"New Jersey",Piscataway,187851.8
Indiana,Fremont,187822
Illinois,Brookfield,187775
Iowa,Ainsworth,187771.5
Connecticut,Bethel,187735.5
Georgia,Kennesaw,187683.5
Washington,"Benton City",187601.5
California,"Redondo Beach",187587.1
Vermont,Quechee,187382.5
Illinois,"Long Grove",187312
California,Lemoore,187279.5
California,"Meadow Vista",187276
"New Hampshire",Goffstown,187227.5
"New York",Scarsdale,187155.5
Maryland,Newark,187154.5
"New Jersey",Westmont,187094
Ohio,"Avon Lake",186958.5
"New Jersey","N Plainfield",186958
Kansas,Augusta,186945.5
Nevada,Minden,186914.5
Massachusetts,Randolph,186804
Louisiana,Zachary,186618
Pennsylvania,Croydon,186617
Ohio,London,186600.5
Massachusetts,Sheffield,186587
Minnesota,"Inver Grove Heights",186540.5
Massachusetts,Mansfield,186363
Connecticut,Windsor,186257
"New Jersey",Marmora,186171.5
Illinois,"St Charles",185969.2
"New York","Dix Hills",185958.7
Virginia,Vienna,185935.6
Illinois,Abingdon,185929.5
Pennsylvania,Malvern,185734
Kansas,"Bonner Springs",185728.5
Texas,Leander,185719.8
Hawaii,Lihue,185719
Maryland,Manchester,185693
Virginia,Stafford,185630.2
"New York",Peru,185607
"South Carolina","Fort Mill",185606.5
"New Jersey",Pitman,185413
Maryland,Rockville,185370.8
Missouri,"Town And Country",185267
"New Jersey",Freehold,184892.5
Florida,Trinity,184826.5
Ohio,Gahanna,184726.5
Michigan,"White Lake",184671.5
California,Piedmont,184662.5
Minnesota,Hermantown,184589
Idaho,Irwin,184587
Wisconsin,Plymouth,184508
Connecticut,Southington,184474.5
Ohio,Chardon,184353.2
Montana,Manhattan,184336.5
Wisconsin,Oregon,184269
California,Ross,184260
Arizona,"San Tan Valley",184225.5
Illinois,"Hanover Park",184198.5
"New Hampshire",Wilton,184182.5
Michigan,Holly,184116
Illinois,"Fox River Grove",184105.5
Indiana,Monticello,184045
Utah,Clinton,184040
California,Yosemite,183934.5
Arkansas,"Pea Ridge",183875.5
California,Monrovia,183853.5
Washington,"Granite Falls",183815.5
Missouri,"Platte City",183800.5
Wisconsin,Grafton,183643.5
California,Newhall,183555.8
Texas,"Cedar Hill",183551
Florida,"Jacksonville Beach",183533
Ohio,Dublin,183475.3
"New Jersey",Pennsauken,183468.5
Illinois,Godfrey,183435
"New York",Honeoye,183427
Kentucky,Pleasureville,183359
Utah,Lindon,183319
"New York",Copiague,183296.5
Wisconsin,"North Lake",183198
Pennsylvania,"New Tripoli",183182.5
"New York","Rockville Centre",183177
Massachusetts,Dover,183108
Michigan,Birmingham,183095.7
Pennsylvania,Sciota,183051.5
"New Mexico",Kirtland,182941.5
Pennsylvania,Etters,182898
Illinois,Montgomery,182826.5
Illinois,Bensenville,182811
Michigan,Milan,182742.5
Iowa,Spencer,182659.5
California,"Seal Beach",182658
Minnesota,"Saint Louis Park",182517.8
Arizona,Sedona,182377
California,Tustin,182338
Florida,"Hobe Sound",182279.5
"West Virginia",Flemington,182258
Illinois,Rockton,182254
Oklahoma,Freedom,182203
"New Jersey",Haledon,181984
Tennessee,Millington,181944.5
Massachusetts,Hyannis,181855
Pennsylvania,Shohola,181817.5
Ohio,Berea,181769
Indiana,Lowell,181749
"New Jersey","Pompton Plains",181665.5
Florida,"Winter Springs",181655
Ohio,"Upper Arlington",181619.4
Iowa,"Clear Lake",181598.5
California,Altadena,181586.5
California,"Manhattan Beach",181582.5
Massachusetts,Southbridge,181494.5
Massachusetts,"West Roxbury",181417.8
Pennsylvania,Alburtis,181404
Ohio,Atwater,181374
Washington,Sumner,181361.5
Texas,Allen,181360.2
"New York",Dewitt,181315
Ohio,Tallmadge,181283.5
California,Saugus,181171.3
Pennsylvania,Bendersville,181151.5
Missouri,"Wright City",180798.5
California,"Foster City",180758
Maryland,Clarksville,180731.5
Massachusetts,Stoneham,180713
"New Jersey",Washington,180648.5
Florida,Viera,180647.5
"New Jersey",Atco,180646
California,Kenwood,180620
"New Jersey",Brick,180595.8
"New York","Saint Albans",180581
California,Riverbank,180543.5
"New York","New City",180264.7
"New York",Riverhead,180238
Ohio,Milford,180203.4
"New York",Potsdam,180197
California,"Solana Beach",180180.3
California,Moorpark,180152.7
Wisconsin,Minocqua,180127
Texas,Geronimo,180052
Iowa,Carlisle,180023
"New York","Black River",179950.5
Florida,Crestview,179915
Hawaii,Kapaa,179781
Washington,Edmonds,179643.2
Indiana,Wakarusa,179643
Missouri,"St Clair",179594.5
"New York",Poughkeepsie,179535.2
Iowa,Keota,179404.5
Alabama,Foley,179392
California,"Santa Clara",179375
Wyoming,Burns,179373
"New Jersey","New Milford",179352.5
Virginia,Warrenton,179349.3
Utah,Mendon,179300
Colorado,Broomfield,179230.7
Washington,Mead,179187.5
"West Virginia",Morgaantown,179147
"New York",Guilderland,179137
Iowa,"Shell Rock",179047
California,Gridley,179004.5
"South Carolina",Hopkins,178958
"South Dakota",Lennox,178874.5
Virginia,Smithfield,178838.5
Pennsylvania,"Glen Rock",178829.5
Texas,"Flower Mound",178768.8
Colorado,Durango,178609
Minnesota,Naytahwaush,178566.5
California,"Mammoth Lakes",178470.5
Minnesota,Woodbury,178464.8
"New Hampshire",Derry,178407.5
Illinois,Countryside,178347.5
Texas,Breckenridge,178318.5
"South Carolina",Inman,178305.5
Michigan,Davison,178294.8
Florida,Debary,178277
Ohio,Malinta,178230
Minnesota,Fridley,178199
Washington,"Mill Creek",178148.5
Indiana,Carmel,178121.2
Massachusetts,Somerset,178110
"New York",Amenia,178024
Alaska,Fairbanks,177972.1
Texas,Brownfield,177893.5
Texas,"Ft Worth",177727
Indiana,Springville,177688
Ohio,Union,177590
"West Virginia",Aurora,177556
Ohio,Coldwater,177531
Pennsylvania,Sharpsville,177390
Colorado,"Greenwood Village",177353.5
Tennessee,Harrison,177263
Washington,Belfair,177225.5
"North Carolina","China Grove",177160.5
Utah,Tooele,177141
"North Carolina",Newport,177047.8
Ohio,Oregon,177038.5
Texas,Hallsville,176866.5
Mississippi,Caledonia,176748.5
Pennsylvania,Tarentum,176703
"North Carolina",Leicester,176687
"North Carolina","Kill Devil Hills",176514.5
"North Carolina","Wilson's Mills",176432.5
Idaho,Tetonia,176409.5
Illinois,"Lake Forest",176377.5
Indiana,Churubusco,176283.5
Indiana,Rochester,176267
Colorado,Erie,176264
"New York","East Elmhurst",176197.7
Minnesota,Burnsville,176169.5
Louisiana,Simpson,176162
Missouri,Sullivan,176154.5
Kansas,"Scott City",176108.5
Texas,"Mount Pleasant",176098.5
Illinois,Romeoville,175983
Virginia,Centreville,175982.6
Minnesota,Crystal,175964.5
Michigan,"West Bloomfield",175928.6
Pennsylvania,Scottdale,175919.5
Texas,"Round Rock",175812.1
"North Carolina",Benson,175786
"New York",Remsen,175730
"New Jersey",Mountainside,175655
Illinois,"Forest Park",175651.5
Pennsylvania,Slatington,175530
Virginia,Clifton,175447
Texas,Pflugerville,175400.5
Indiana,Elizabeth,175309.5
Iowa,"Gilmore City",175240
"New York",Fallsburg,175156.5
"New Jersey",Voorhees,175122.5
Virginia,Burke,175094.5
Minnesota,Stephen,175025.5
"New Jersey",Ridgewood,175023
Florida,Middleburg,174972
"New York",Melville,174938
Idaho,Burley,174924.5
Arizona,"Paradise Valley",174901
Illinois,Sullivan,174892.5
Illinois,"Country Club Hills",174878.5
Georgia,"Tunnel Hill",174872
Nebraska,"North Platte",174869.2
Vermont,Colchester,174819.5
Wisconsin,"Wisconsin Rapids",174728
Maryland,Pasadena,174695.8
"New Jersey",Cranford,174653.7
Tennessee,Blountville,174503.5
California,Fullerton,174472.5
Florida,"Palmetto Bay",174424.3
"New Jersey",Califon,174383
Washington,Connell,174378
California,Oakhurst,174373
Texas,Cypress,174232.6
Pennsylvania,Berwyn,174222
Florida,"Palm Harbor",174209.2
Illinois,"South Barrington",174192
Mississippi,Hamilton,174180
Georgia,Lithonia,174142.8
Ohio,Piqua,174083
Oklahoma,Arapaho,174080
Michigan,"Ann Arbor",174064.8
Pennsylvania,Harrisville,174035
Michigan,"Mount Clemens",174027.8
"New York",Akron,174013
Texas,Robinson,173994.5
Wisconsin,"Brown Deer",173975
Mississippi,"Olive Branch",173968
"New Jersey",Newton,173924
"South Carolina",Irmo,173918
Georgia,Loganville,173908.5
Florida,"Southwest Ranches",173899
California,"San Anselmo",173847.7
Missouri,"Lee's Summit",173804.3
Massachusetts,"North Attleborough",173795.7
Hawaii,Waipahu,173794.2
Washington,"Mtlk Terrace",173728
Massachusetts,"North Andover",173719.7
Indiana,Wheatfield,173711
Tennessee,"Lenoir City",173659
Wisconsin,Drummond,173630.5
California,Livermore,173605.3
Arizona,Picacho,173439
Michigan,Kimball,173373
"New York",Rhinebeck,173354
"New Jersey",Merchantville,173330
"South Dakota",Huron,173279.5
Pennsylvania,Lewisburg,173260
Illinois,Naperville,173210.2
Massachusetts,Norwood,173179
"New York","East Meadow",173168.5
"New Jersey",Clark,173119.3
Maine,"South Portland",173102
"North Dakota",Mcville,173088
Massachusetts,Holliston,173074
Texas,"Sugar Land",173061.7
"New York","Glen Cove",173039
California,Truckee,173036.7
Alabama,Attalla,173024
Minnesota,Paynesville,173023
Ohio,Andover,172956
"North Carolina",Roper,172922.5
Oklahoma,Edmond,172842.3
Illinois,Norridge,172815
"New York",Vestal,172766.5
Indiana,Oxford,172725
Ohio,Ansonia,172717
Iowa,"Swea City",172659
Wisconsin,Sturtevant,172652.5
"New Jersey",Pleasantville,172651.5
Alabama,Robertsdale,172640.5
"New Jersey",Bridgewater,172631.7
"West Virginia","New Martinsville",172605.5
Vermont,Brandon,172598
Arizona,Littlefield,172573.5
"West Virginia",Shadyside,172565.5
Kansas,Osawatomie,172540
Oklahoma,Fairview,172495.5
Mississippi,Gautier,172445
"South Carolina",Clinton,172424.5
Indiana,Bloomfield,172238.5
Ohio,"West Milton",172236
Kansas,Olathe,172197.8
Missouri,Troy,172197
Mississippi,Ridgeland,172191
"New York","Kings Park",172107.7
Ohio,Bettsville,172087
California,"Costa Mesa",172005
Washington,Concrete,171981.5
Minnesota,Nisswa,171963
"West Virginia","Charles Town",171954.5
Virginia,Lorton,171942
Pennsylvania,"Huntingdon Valley",171924
Virginia,Culpeper,171888.5
Michigan,"Harper Woods",171858.5
California,"South San Francisco",171852.8
Alabama,Glencoe,171845.5
Tennessee,"New Johnsonville",171818
Florida,"Tarpon Springs",171747
Colorado,Evans,171679.5
Michigan,Vassar,171641
Colorado,Leadville,171619
"Rhode Island",Newport,171616
Michigan,"Center Line",171592.5
California,"Los Osos",171454.5
Texas,Mansfield,171330.5
Colorado,Superior,171269
Wyoming,Torrington,171237.5
"New York",Solvay,171222.5
California,"San Marino",171149.5
Florida,Wauchula,171140
Tennessee,Madisonville,171138.5
Colorado,Louisville,171078.7
Massachusetts,Arlington,170922.2
California,Valencia,170748.7
"West Virginia",Dunbar,170646.5
"New Mexico",Socorro,170618.5
Utah,Ferron,170576.5
Virginia,Dumfries,170530.3
California,Castroville,170465.5
"North Carolina","Granite Falls",170431.5
Texas,Fulshear,170399
Pennsylvania,Downingtown,170386.8
"New Mexico","Tierra Amarilla",170381.5
Florida,Niceville,170370
"South Dakota",Watertown,170235
"West Virginia",Wharton,170121.5
California,Parlier,170013.5
Georgia,Evans,169877.6
Virginia,Yorktown,169872.7
Michigan,"Saint Louis",169870
Colorado,Minturn,169869.5
Wisconsin,"Rice Lake",169791.5
California,Ravendale,169785
Arkansas,Clarksville,169742
Iowa,Grinnell,169611.5
Iowa,Murray,169562
"North Carolina",Washington,169513.5
"North Carolina",Butner,169479
Massachusetts,Marshfield,169465.3
Washington,Republic,169441.5
California,Sunland,169213
Pennsylvania,"Mc Veytown",169147.5
Arizona,Wellton,169137
"New York",Oneonta,169121
"New Jersey","Monroe Township",169073
Alabama,Tuscumbia,169069.5
Massachusetts,Framingham,169021.6
Ohio,Westerville,168924.6
Iowa,"Grand Junction",168711.5
Illinois,Wilmette,168690.7
Louisiana,"Bossier City",168520.2
Arizona,Anthem,168441.3
Indiana,Lawrenceburg,168402.5
Washington,Elma,168394
Tennessee,Mckenzie,168390.5
"New York","Valley Stream",168355.6
Texas,Llano,168316
Idaho,Montpelier,168172
"New York",Fairport,168086.2
"North Carolina",Halifax,168069.5
"New Hampshire",Farmington,168030.5
"North Carolina",Stovall,168012
Pennsylvania,Sheffield,167989
Wisconsin,Shorewood,167970
Tennessee,Arlington,167917.7
Michigan,Boon,167738
Georgia,Austell,167714
Wisconsin,Tony,167655.5
"New York","East Setauket",167563.6
"New York",Thornwood,167462
Ohio,"West Chester",167430.3
Georgia,Doraville,167418.5
Virginia,Springfield,167385.2
Michigan,Caledonia,167381.5
Minnesota,Bena,167342.5
Michigan,"Eaton Rapids",167329
Arkansas,Brockwell,167286.5
"New Jersey","Little Silver",167235
Maine,"West Bath",166982
Texas,Kennedale,166870.5
"North Carolina",Carrboro,166794.5
Georgia,Tifton,166769.5
Illinois,"River Forest",166684
Florida,"White Springs",166626
"New Jersey",Parlin,166609.8
Illinois,Shelbyville,166485.5
Alabama,Moody,166471
Texas,Pattison,166387.5
Illinois,Johnsonville,166320.5
"New York","Deer Park",166119.3
"New Jersey",Kinnelon,166006
"West Virginia",Kenova,165974
Mississippi,Clara,165919
Missouri,Chesterfield,165740.8
"New Jersey",Williamstown,165739
"North Carolina",Moncure,165735.5
"New Jersey","Upper Saddle River",165643
Louisiana,"Belle Chasse",165624.5
Minnesota,Bloomington,165579.1
"North Carolina",Cornelius,165485.3
"New Jersey","Brick Town",165478.6
"New Jersey","Berkeley Hts",165438
Minnesota,Andover,165349.3
Nebraska,Hastings,165320.5
Minnesota,"Maple Grove",165278
Wisconsin,"Chippewa Falls",165257.5
Washington,Marysville,165234.7
"New York","New Hyde Park",165219
Connecticut,Milford,165094
"New York",Plainview,165039.3
Illinois,Sterling,165025.5
Connecticut,"New London",164493.2
Ohio,Marietta,164476.5
California,Pacifica,164382
Illinois,Lawrenceville,164374.5
